leaid,STUSPS,avg_exp_year_perc_Hisp,avg_exp_year_perc_Black,avg_exp_year_perc_white,avg_exp_year_perc_asian,avg_exp_year_perc_aian,avg_exp_year_perc_nhpi,avg_exp_year_perc_twomore,percent_adq_couns_Hisp,percent_adq_couns_Black,percent_adq_couns_white,percent_adq_couns_asian,percent_adq_couns_aian,percent_adq_couns_nhpi,percent_adq_couns_twomore,perc_ap_stem_Hisp,perc_ap_stem_Black,perc_ap_stem_white,perc_ap_stem_asian,perc_ap_stem_aian,perc_ap_stem_nhpi,perc_ap_stem_twomore
103390,AL,0.9519902711461639,0.9481048983253259,0.9597744255000251,0.9490934397252521,0.9626058248370802,0.9582248115540862,0.9489326671866853,0,0,0,0,0,0,0,0.7152542372881356,0.7944765574823378,0.8354991139988187,0.9487179487179487,0.6153846153846154,1,0.7391304347826086
103420,AL,0.965322966507177,0.9646686052573653,0.9636898888537225,0.9738181818181818,NA,NA,0.9669090909090908,1,1,1,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA
103430,AL,0.981093074584868,0.9811086119894243,0.9795261921358428,0.9815668667257402,0.9845679012345678,NA,0.9809345390967957,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
103450,AL,0.9515079751333617,0.9538640402476094,0.9577306252863949,0.965296803652968,0.9537433736239993,0.9555555555555556,0.9522566922281286,0.14285714285714285,0.23943661971830985,0.17357001972386588,0,0,NA,0,0.19047619047619047,0.19014084507042253,0.20364891518737674,0,0,NA,0.1111111111111111
103480,AL,0.989855072463768,0.9954055321143929,0.9926438163960714,1,0.9945525291828794,NA,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
103510,AL,1,0.9815298507462686,0.9930555555555556,1,1,1,NA,NA,0,0,NA,0,NA,NA,NA,0,0,NA,0,NA,NA
103540,AL,0.9545527378835548,0.9546164995981987,0.9549173386306163,0.9606823964365864,0.9573203751974703,0.9592999592999593,0.9543174020428609,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
103580,AL,0.9438003312668363,0.9668543279380718,0.9593930787373341,1,0.9836734693877551,NA,0.9333743842364531,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
200001,AK,0.9638144841269841,0.8651360544217687,0.9344065656565657,0.9691176470588236,0.8577617159010404,NA,0.842929292929293,0,0,0.0392156862745098,0,0.06310254163014899,NA,0,0.7777777777777778,0.25,0.7450980392156863,1,0.12211510371019574,NA,0.5
200003,AK,NA,0.9375,0.9477709790209791,0.9230769230769231,0.9487446462870991,NA,0.9696969696969697,NA,0,0.5,0,0.2638469284994965,NA,0,NA,0,0,0,0,NA,0
200004,AK,NA,NA,1,NA,0.9318581191018549,NA,1,NA,NA,1,NA,1,NA,1,NA,NA,0,NA,0,NA,0
200005,AK,NA,NA,0.5862068965517241,NA,0.5862068965517241,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,NA
200007,AK,0.9166666666666667,NA,0.9545454545454546,0.9743589743589743,0.9213483146067416,1,1,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0
200010,AK,1,NA,1,NA,1,1,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0,0,NA
200020,AK,NA,0.8888888888888888,0.9486461251167133,1,0.9234678512850651,NA,1,NA,1,0.6470588235294118,1,0.42346938775510207,NA,1,NA,0,0,0,0,NA,0
200030,AK,1,1,1,1,1,NA,1,NA,NA,0.76,1,0.9473684210526315,NA,1,NA,NA,0,0,0,NA,0
200050,AK,NA,1,1,1,1,NA,1,NA,1,0.676923076923077,0.14285714285714285,0.4291845493562232,NA,0.8235294117647058,NA,0,0,0,0,NA,0
200060,AK,0.9166666666666665,0.9166666666666666,0.9171940928270041,0.9166666666666665,0.9166666666666666,0.9166666666666666,0.9166666666666666,1,1,0.9863013698630136,1,1,1,1,0,0,0,0,0,0,0
200070,AK,0.8901234567901235,0.8413105413105413,0.8981447725523555,0.8388888888888889,0.8367667055167055,0.8796296296296297,0.8761904761904761,0.2,0.5,0.3939393939393939,1,0.5833333333333334,1,0.2857142857142857,0,0,0,0,0,0,0
200090,AK,0.8,0.8000000000000002,0.8699014662756598,0.8547142857142856,0.9312692750287687,0.8,0.927008658008658,0,0,0,0,0,0,0,0,0,0.2168141592920354,0,0.6410256410256411,0,0.23529411764705882
200100,AK,1,1,1,1,1,1,1,0.8260869565217391,0.8571428571428571,0.6032388663967612,1,0.875,1,0.7142857142857143,0,0,0,0,0,0,0
200120,AK,0.8247063940843845,NA,0.8283188711377828,0.8301435406698565,0.8290470494417863,0.8421052631578947,0.8323388685617789,1,NA,1,1,1,1,1,0,NA,0,0,0,0,0
200130,AK,0.9608102991291178,0.9605263157894737,0.9608953365007612,0.9612440191387559,0.9784524384355383,0.9605263157894737,0.9609171443460136,0.007194244604316547,0,0.006445941986522121,0,0.4157119476268412,0,0.004975124378109453,0,0,0,0,0,0,0
200150,AK,0.9771983630416021,0.9494751368365559,0.9640586619116535,0.9711853532522263,0.96447364050317,0.9715389722932549,0.9527969415430421,0.14814814814814814,0.2857142857142857,0.11229946524064172,0.024390243902439025,0.22535211267605634,0.38461538461538464,0.08,0.7407407407407407,0.5714285714285714,0.7914438502673797,0.9634146341463414,0.7230046948356808,0.6153846153846154,0.64
200180,AK,0.970680332661673,0.9606587929776877,0.9783331208187976,0.9606485839102488,0.9666320373546122,0.9583712935867934,0.9684726726129278,0.04063068526379624,0.06842737094837935,0.02525935949481281,0.020293122886133032,0.059001512859304085,0.04449938195302843,0.03857566765578635,0.7198302001212856,0.6998799519807923,0.78694933092768,0.8083427282976324,0.6800302571860817,0.695920889987639,0.7462908011869436
200210,AK,0.9719116833873489,0.9730655878003955,0.9701660729102725,0.969159812274783,0.9674966507842924,0.9736844115590928,0.970692735952084,0.07368421052631578,0.05263157894736842,0.04576043068640646,0,0.148,0.06818181818181818,0.11731843575418995,0.8842105263157894,0.8947368421052632,0.9219380888290714,0.9819819819819819,0.792,0.9318181818181818,0.8324022346368715
200240,AK,0.9471829570576806,0.9306324110671936,0.9484480259503086,0.9600310295149791,0.942333029289551,0.9249011857707509,0.9571747722976456,1,1,0.9344262295081968,0.9565217391304348,0.9508196721311475,NA,0.9411764705882353,0,0,0,0,0,NA,0
200300,AK,1,1,1,NA,1,NA,1,NA,0,0,NA,0,NA,0,NA,0,0,NA,0,NA,0
200330,AK,1,NA,1,NA,1,1,1,0,NA,0,NA,0,0,0,0,NA,0,NA,0,0,0
200360,AK,NA,NA,0.8461538461538461,0.8461538461538461,0.8461538461538461,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,0,0,0,NA,NA
200390,AK,0.9829136438222067,0.9730781302485704,0.978672929561208,0.9791591684471936,0.9833332745221041,0.983934635997792,0.9802942711864956,0.3375796178343949,0.3684210526315789,0.23259205249726578,0.4523809523809524,0.29545454545454547,0.5263157894736842,0.2975871313672922,0.2802547770700637,0.3684210526315789,0.27415238789646373,0.23809523809523808,0.1590909090909091,0.42105263157894735,0.24664879356568364
200450,AK,1,NA,1,NA,1,NA,1,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0
200480,AK,0.975596304352462,0.978409090909091,0.9731634906132394,0.9824341152776583,0.9771216010909458,0.9738365800865801,0.9748035136384651,0.8571428571428571,0.6666666666666666,0.6752577319587629,0.9774774774774775,0.8863636363636364,0.7142857142857143,0.8125,0.8142857142857143,0.5,0.6365979381443299,0.9774774774774775,0.4681818181818182,0.7142857142857143,0.78125
200485,AK,1,1,0.9095744680851063,NA,0.8883636363636364,NA,0.965686274509804,1,0,0.2127659574468085,NA,0.6870229007633588,NA,0.5294117647058824,0,0,0,NA,0,NA,0
200510,AK,0.9800475961062823,0.983476676006721,0.9799040866875189,0.9817547946255335,0.9779286145802072,0.9787376089682331,0.9802604062709045,0.2149122807017544,0.21929824561403508,0.23207647371216145,0.2635135135135135,0.3131868131868132,0.3274336283185841,0.19109947643979058,0.9122807017543859,0.8245614035087719,0.7833244822092406,0.8378378378378378,0.8296703296703297,0.831858407079646,0.7801047120418848
200520,AK,1,1,1,1,0.9331395348837209,1,1,0,0,0,0,0,0,0,0.6923076923076923,0.3333333333333333,0.9459459459459459,0.6666666666666666,0.046511627906976744,0,0.5714285714285714
200525,AK,0.5833333333333334,0.5833333333333334,0.6452020202020202,0.7272727272727273,0.637963796379638,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,0,0,0,NA,NA
200540,AK,1,1,1,1,1,1,1,0.038461538461538464,0.02040816326530612,0.0734632683658171,0.09090909090909091,0.4759825327510917,0,0.10071942446043165,0,0,0,0,0,0,0
200570,AK,0.9130434782608695,NA,0.9227589390632869,0.9004270186335404,0.8908263179508239,0.8928571428571429,0.9031882388298939,1,NA,0.6666666666666666,1,0.9884393063583815,NA,0.9736842105263158,0,NA,0,0,0,NA,0
200600,AK,0.9063178925760372,0.9127016737700292,0.9142584657190116,0.9069427392065521,0.9152798278698883,0.9069099089215211,0.9083887216130823,0.11726384364820847,0.06701030927835051,0.1975552050473186,0.07894736842105263,0.1111111111111111,0.09433962264150944,0.15789473684210525,0.6644951140065146,0.6907216494845361,0.6447160883280757,0.6666666666666666,0.5277777777777778,0.6981132075471698,0.6332236842105263
200610,AK,0.9226190476190477,0.95002405002405,0.9090527119938885,0.9493557125136072,0.9433569003322461,0.9522624970386163,0.941987808110257,1,0.8333333333333334,0.7692307692307693,0.9615384615384616,0.7555341674687199,0.9444444444444444,0.7307692307692307,0,0,0,0,0,0,0
200625,AK,0.8846153846153846,0.881868131868132,0.8925843207750641,0.8846153846153846,0.8736354452053091,0.8571428571428571,0.8740772668649907,0,0.2,0.30952380952380953,0,0.65,1,0.4878048780487805,0,0,0,0,0,0,0
200630,AK,NA,NA,1,NA,1,NA,1,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0
200660,AK,0.9050080558539205,0.909421992481203,0.9016602064166629,0.9011591478696742,0.900375939849624,0.893327067669173,0.8947368421052632,1,1,1,1,1,1,NA,0,0,0,0,0,0,NA
200670,AK,0.8,NA,NA,NA,0.8235294117647058,NA,NA,0,NA,NA,NA,0,NA,NA,0,NA,NA,NA,0,NA,NA
200680,AK,NA,0.9375,0.9375,NA,0.9375,NA,0.9375,NA,1,1,NA,1,NA,1,NA,0,0,NA,0,NA,0
200690,AK,0.9807692307692306,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692307,0.9807692307692306,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200700,AK,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200710,AK,1,NA,0.8514254385964912,NA,0.8858179399115071,NA,0.9200932017543859,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0
200715,AK,NA,NA,1,NA,1,NA,1,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0
200720,AK,0.9509803921568627,0.9166666666666666,0.9503546099290779,0.9590163934426229,0.9592198581560283,0.9484126984126983,0.9166666666666666,1,NA,1,1,1,1,NA,0,NA,0,0,0,0,NA
200730,AK,NA,0,0.8262548262548262,NA,0.9613095238095237,NA,1,NA,0,0,NA,0,NA,0,NA,0,0,NA,0,NA,0
200760,AK,NA,1,1,NA,1,NA,1,NA,0,0,NA,0,NA,0,NA,0,0,NA,0,NA,0
200770,AK,0.37788295725554943,0.3841498762813715,0.5098069147244559,0.36,0.4665658475110271,0.36,0.40846268454557766,0.012658227848101266,0,0.050156739811912224,0,0.17391304347826086,0,0.028037383177570093,0,0,0,0,0,0,0
200775,AK,NA,NA,1,NA,1,NA,1,NA,NA,0,NA,0,NA,0,NA,NA,0,NA,0,NA,0
200780,AK,0.986613660355322,1,0.9744022718295775,0.9714659602310811,0.9769998346105077,0.979920490532983,0.9768504828871993,0.8,NA,0.8357142857142857,0.75,1,1,0.96875,0,NA,0,0,0,0,0
200800,AK,0.8492063492063493,0.8333333333333334,0.8394444444444444,0.9393939393939394,0.8275862068965517,0.9545454545454546,0.8472222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200810,AK,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
200840,AK,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
200862,AK,NA,NA,0.9777777777777777,NA,0.9482407407407407,NA,0.9444444444444444,NA,NA,0.8,NA,0.7569444444444444,NA,0.5,NA,NA,0,NA,0,NA,0
400001,AZ,0.9105682639379604,0.90380749010386785,0.9052674255987405,0.9089186616797156,0.9193784651424783,0.8896111117885313,0.925919727648563,0,0,0,0,0,0,0,1,1,1,1,1,1,1
400003,AZ,0.9555639272157135,0.9501408770733923,0.9539561965549488,0.9479292864061994,0.952977002834284,0.9664254385964912,0.9557149916501329,0,0,0,0,0,0,0,1,1,1,1,1,1,1
400016,AZ,0.8278577138289369,0.8108597285067873,0.8124619730551933,0.8102564102564104,0.8092307692307692,0.8,0.8106508875739645,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
400019,AZ,0.9285714285714286,0.9285714285714286,0.9285714285714287,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.9285714285714286,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400021,AZ,0.9375,NA,0.9273200757575758,NA,0.96875,NA,0.925,0,NA,0,NA,0,NA,0,0,NA,0,NA,0,NA,0
400023,AZ,0.9166666666666666,NA,0.8592995169082126,0.8541666666666666,0.8704465334900117,0.9166666666666666,0.8768115942028984,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0
400026,AZ,0.9136153846153847,0.913034188034188,0.9094615384615384,0.9052884615384615,0.8772435897435896,NA,0.9375874125874126,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
400036,AZ,1,1,1,1,NA,NA,1,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0
400047,AZ,0.8604938271604937,0.9,NA,NA,0.8630081300813008,NA,0.8614814814814815,1,1,NA,NA,1,NA,1,0,0,NA,NA,0,NA,0
400052,AZ,0.45,0.45,0.45,NA,0.45,NA,0.45,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0
400053,AZ,0.9777777777777777,0.9777777777777777,0.9777777777777779,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0,0,0,0,0,0,0,1,1,1,1,1,1,1
400056,AZ,0.9870129870129869,0.9870129870129869,0.987012987012987,0.9870129870129871,0.987012987012987,NA,0.9870129870129871,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
400065,AZ,0.86769351647148385,0.8851161317796656,0.8764460890994065,0.8897518650036605,0.8536971562504144,0.8938002558479532,0.877340384154294,0,0,0,0,0,0,0,1,1,1,1,1,1,1
400070,AZ,0.9696969696969696,0.9696969696969697,0.9696969696969698,0.9696969696969697,0.9696969696969697,0.9696969696969697,0.9696969696969696,1,1,1,1,1,1,1,0,0,0,0,0,0,0
400074,AZ,0.9678981921574548,0.9812189054726368,0.9681822755646644,0.9649732164703415,0.9746195593072886,0.988339552238806,0.970167814495507,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400081,AZ,0.9852941176470589,0.985294117647059,0.9852941176470589,0.9852941176470589,0.9852941176470589,NA,0.9852941176470589,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
400097,AZ,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0,0,0,0,0,0,0,1,1,1,1,1,1,1
400099,AZ,1,1,1,NA,1,NA,1,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0
400129,AZ,0.7692307692307693,0.7692307692307693,0.7692307692307693,0.7692307692307693,NA,0.7692307692307693,NA,0,0,0,0,NA,0,NA,1,1,1,1,NA,1,NA
400130,AZ,0.7350052861969524,0.7321138631827254,0.7355023589185266,0.7346552349845762,0.7514731366144717,NA,0.7444297419147718,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
400153,AZ,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8333333333333334,NA,0.8333333333333334,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
400157,AZ,0.881076677420406,0.9010314465408805,0.9257171536567386,0.9273584905660377,0.9162967073621902,0.9273584905660378,0.9210901467505241,0.5077720207253886,0.72,0.9825436408977556,1,0.8823529411764706,1,0.9333333333333333,0,0,0,0,0,0,0
400202,AZ,0.9855679702048417,0.9791666666666666,0.981280193236715,0.9848484848484849,0.9722222222222222,0.9642857142857143,0.9858490566037735,1,1,1,1,1,1,1,0,0,0,0,0,0,0
400209,AZ,0.8551530612244898,0.860625,0.8790257352941175,NA,0.95,0.77125,0.83828125,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0
400212,AZ,0.9055226781580556,0.9058858092987785,0.9036331899813128,0.8972028966482891,0.9200350048131618,0.9052507219742715,0.9080531906470474,0.9487179487179487,0.9166666666666666,0.9420849420849421,1,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0,0,0,0,0
400214,AZ,1,NA,1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,0,NA,0,NA,NA,NA,NA
400219,AZ,0.9573313782991202,0.9495641344956413,0.9765151515151516,1,0.91600790513834,1,0.9411157024793387,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400223,AZ,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0,1,1,1,1,1,NA,1
400225,AZ,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
400231,AZ,0.8500000000000001,0.85,0.85,0.85,0.85,0.85,0.85,1,1,1,1,1,1,1,1,1,1,1,1,1,1
400238,AZ,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.9411764705882352,0.9411764705882353,0.9411764705882353,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400241,AZ,0.9766960838389409,0.9765173076431354,0.9766921865613899,0.9764441639441639,0.9769400483686198,0.9762548262548263,0.9771804771804772,1,1,1,1,1,1,1,0,0,0,0,0,0,0
400244,AZ,0.8094244238893537,0.8132629771942932,0.8159859783945936,0.7924337861945931,0.8297247571779272,0.8226697086135126,0.8045281551621609,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400246,AZ,0.8488054162771593,0.88,0.8550019166623756,0.96,0.8785322837355358,0.8600464576074333,0.8981902650195334,0,NA,0,0,0,0,0,0,NA,0,0,0,0,0
400248,AZ,0.9399585921325052,0.9233954451345756,0.9368684527672199,0.9565217391304348,0.9316770186335405,0.8571428571428571,0.9510006901311249,1,1,1,NA,1,1,1,1,1,1,NA,1,1,1
400259,AZ,0.696969696969697,0.696969696969697,0.696969696969697,NA,0.696969696969697,0.696969696969697,0.696969696969697,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0
400280,AZ,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400281,AZ,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
400282,AZ,0.7365733821247837,0.7342062915282392,0.7204152823920267,0.7369186046511628,0.7020348837209301,0.7186046511627907,0.7193086536940358,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400284,AZ,0.8947368421052632,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
400290,AZ,0.9565217391304349,0.9565217391304349,0.9565217391304349,0.9565217391304348,0.9565217391304348,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA
400295,AZ,0.9872812244820741,0.9891056466917416,0.9873581328152846,0.9940553694519657,0.9863776328490181,0.9795954954892988,0.9877226596899399,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400327,AZ,0.8563185565002921,0.8563133640552996,0.8448102623723311,0.8538073293833662,0.858678955453149,0.8,0.8425948245303084,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
400329,AZ,0.9933774834437087,0.9933774834437085,0.9933774834437086,0.9933774834437085,0.9933774834437086,0.9933774834437086,0.9933774834437086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400356,AZ,1,1,1,NA,1,NA,NA,0,0,0,NA,0,NA,NA,0,0,0,NA,0,NA,NA
400366,AZ,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
400373,AZ,0.842848887054266,0.8833092833092834,0.9110073260073259,0.9563636363636364,0.9205808080808081,0.8889562289562289,0.9365053128689492,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400381,AZ,0.9379595588235294,0.9375,0.943359375,0.9375,0.9375,NA,0.9375,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
400385,AZ,0.7083333333333335,0.7083333333333334,0.7083333333333334,NA,0.7083333333333334,0.7083333333333334,0.7083333333333334,0,0,0,NA,0,0,0,0,0,0,NA,0,0,0
400395,AZ,0.9513737988314259,0.9481216457960645,0.9479729310237784,0.9658119658119657,0.952991452991453,0.9401709401709402,0.9474671669793621,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400402,AZ,0.9339553267763581,0.9316329051383399,0.9347126517191927,0.9234189723320158,0.9286067193675889,0.9130434782608695,0.9351778656126482,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400407,AZ,1,1,1,1,1,1,1,1,1,1,NA,1,NA,1,0,0,0,NA,0,NA,0
400419,AZ,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA
400427,AZ,0.9384615384615386,0.9384615384615385,0.9384615384615383,0.9384615384615385,0.9384615384615383,0.9384615384615385,0.9384615384615385,0,0,0,0,0,0,0,1,1,1,1,1,1,1
400429,AZ,0.9259259259259258,0.9259259259259259,0.9259259259259259,0.9259259259259259,0.9259259259259259,NA,0.9259259259259259,0,0,0,0,0,NA,0,0,0,0,0,0,NA,0
400432,AZ,0.9804517810599479,0.9800806451612902,0.9801812977099236,0.976953125,0.9818181818181818,0.98,0.9803006329113924,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400440,AZ,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0.9464285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400444,AZ,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400463,AZ,0.9443667443667443,0.9345454545454546,0.9533242876526459,0.9272727272727274,0.9757575757575757,NA,0.9272727272727272,0.9316239316239316,0.9,0.8507462686567164,1,0.7333333333333333,NA,1,0,0,0,0,0,NA,0
400520,AZ,0.8576923076923078,0.8,0.8406250000000001,0.8769230769230769,0.8578947368421053,0.8,0.8,0,NA,0,0,0,NA,NA,0,NA,0,0,0,NA,NA
400608,AZ,0.7702702702702703,0.7702702702702703,0.7702702702702704,0.7702702702702703,NA,0.7702702702702703,0.7702702702702703,0,0,0,0,NA,0,0,1,1,1,1,NA,1,1
400610,AZ,0.792303848075962,0.8083594566353188,0.8065810232138833,0.7882758620689655,0.8666666666666667,0.8191570881226053,0.7913684667100411,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400621,AZ,1,1,1,1,1,NA,1,1,1,1,1,1,NA,1,0,0,0,0,0,NA,0
400632,AZ,0.9285714285714286,0.9285714285714285,0.9285714285714286,0.9285714285714285,0.9285714285714285,0.9285714285714286,0.9285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400636,AZ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0
400640,AZ,0.6891205578047683,0.6040215924426451,0.7772587719298245,0.8957894736842105,0.8957894736842104,0.8957894736842105,0.7772587719298245,1,1,1,1,1,1,1,0,0,0,0,0,0,0
400650,AZ,0.5,0.5,0.5,NA,0.5,NA,0.5,0,0,0,NA,0,NA,0,0,0,0,NA,0,NA,0
400653,AZ,0.9301708074534162,0.9321913580246913,0.9300972040192224,0.9263822751322751,0.9253571428571429,0.9299702380952382,0.929970238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400655,AZ,0.961864406779661,0.961864406779661,0.961864406779661,0.961864406779661,0.961864406779661,0.961864406779661,0.9618644067796611,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400746,AZ,0.9183696128004871,0.9184830576768104,0.9174985282987134,0.9123333946134754,0.9150970957209144,0.9205068588700303,0.9161705108320407,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400747,AZ,0.896551724137931,0.8965517241379312,0.896551724137931,0.896551724137931,0.896551724137931,0.896551724137931,0.8965517241379312,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400757,AZ,0.9354838709677419,0.9354838709677418,0.9354838709677418,0.9354838709677419,0.9354838709677419,0.9354838709677419,0.9354838709677419,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400760,AZ,0.9000000000000001,0.9,0.9,0.9,0.9,0.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400769,AZ,0.9230769230769231,0.9230769230769231,0.9230769230769232,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.9230769230769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400775,AZ,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.9069767441860465,0.9069767441860465,0,0,0,0,0,0,0,0,0,0,0,0,0,0
